instance,from,nb_toots,n,p,nb_toots_total,paverage,logratio
mastodon.fulltermprivacy.com,social.ridetrans.it,15,353,0.042492917847025496,897,0.0014718333431783725,3.362828627203477
mastodon.malmorrow.com,masto.ai,15,353,0.042492917847025496,4293,0.007044125465178097,1.7971434210377126
plk.me,androiddev.social,13,306,0.042483660130718956,363,5.956248646307126e-4,4.267263766337665
talk.mls20.de,mastodon.uy,13,306,0.042483660130718956,2712,0.004449957666331935,2.25622495154223
oslo.town,mastodon.nz,11,259,0.04247104247104247,5085,0.00834367062437238,1.6273192477095322
rgb2.com,romancelandia.club,11,259,0.04247104247104247,376,6.169557826477904e-4,4.231780412802298
conesphere.social,digitalcourage.social,16,377,0.042440318302387266,2604,0.004272746962805442,2.29584187655667
sekretaerbaer.de,norden.social,14,330,0.04242424242424243,3914,0.006422247162987903,1.887951872292071
terrible.gay,toot.cat,14,330,0.04242424242424243,2221,0.0036443053012253793,2.4545541963536652
toot.coupou.fr,tooting.ch,14,330,0.04242424242424243,1281,0.0021019158446059032,3.0048707183513583
fangl.in,retro.social,12,283,0.04240282685512368,1494,0.0024514147321164866,2.85054973154536
flumph.masto.host,retro.social,12,283,0.04240282685512368,1494,0.0024514147321164866,2.85054973154536
schildt.social,aus.social,12,283,0.04240282685512368,5133,0.00842243093705082,1.6163165346778194
lor.sh,toot.community,13,307,0.04234527687296417,3722,0.006107205912274138,1.9363875177655032
medibubble.org,friendica.produnis.de,13,307,0.04234527687296417,1798,0.002950230045746615,2.6639737399361336
worldkey.io,werd.social,13,307,0.04234527687296417,820,0.0013454886749233728,3.4490996147094006
pod.appliedmachine.app,respublicae.eu,16,378,0.042328042328042326,4140,0.006793076968515565,1.8295458048941933
aana.site,die-partei.social,14,331,0.04229607250755287,1606,0.0026351887950328496,2.7757394048248485
mast.mako.li,mastodon.uy,14,331,0.04229607250755287,2712,0.004449957666331935,2.2517996502712694
social.eden.one,social.bund.de,14,331,0.04229607250755287,1372,0.0022512322707254483,2.933216491045725
6t.vc,social.ridetrans.it,15,355,0.04225352112676056,897,0.0014718333431783725,3.3571788946613577
connect.takebackourtech.org,freeradical.zone,12,284,0.04225352112676056,2613,0.00428751452143265,2.2879804911995416
kevinianbryan.social,toot.community,12,284,0.04225352112676056,3722,0.006107205912274138,1.9342183195179579
mastodon.dragoncave.dev,social.ridetrans.it,15,355,0.04225352112676056,897,0.0014718333431783725,3.3571788946613577
mastodon.popps.org,edi.social,18,426,0.04225352112676056,997,0.0016359173279251252,3.251483986758316
social.b4tech.cc,fediscience.org,15,355,0.04225352112676056,4290,0.007039202945635694,1.7921927447980914
jkpg.rocks,mastodonsweden.se,13,308,0.04220779220779221,128,2.1002750047584355e-4,5.3031216556617045
cancelcultu.re,norden.social,14,332,0.04216867469879518,3914,0.006422247162987903,1.8819095578361082
social.binarydad.com,bikeshed.vibber.net,14,332,0.04216867469879518,382,6.268008217325957e-4,4.2088040971855545
social.mcqn.com,lile.cl,14,332,0.04216867469879518,239,3.9216072354473916e-4,4.677761153860619
coletivos.org,colorid.es,11,261,0.0421455938697318,298,4.889702745453232e-4,4.456583724063632
coletivos.org,die-partei.social,11,261,0.0421455938697318,1606,0.0026351887950328496,2.77217531606233
coletivos.org,social.coop,11,261,0.0421455938697318,3502,0.005746221145831282,1.9925876977232397
coletivos.org,social.lansky.name,11,261,0.0421455938697318,1357,0.0022266196730134353,2.940645550734168
mastodon.partecipa.digital,pokemon.men,15,356,0.042134831460674156,1171,0.0019214234613844751,3.087808451745822
m.82procent.nl,mastodon.coffee,12,285,0.042105263157894736,2952,0.004843759229724142,2.1624816288923463
m.82procent.nl,mastodon.world,12,285,0.042105263157894736,3344,0.0054869684499314125,2.0377968404081175
sci.kiwi,mstdn.science,16,380,0.042105263157894736,457,7.498638102926601e-4,4.028036423718505
skj.ca,pokemon.men,16,380,0.042105263157894736,1171,0.0019214234613844751,3.087106451014992
mastodon.concordia.social,mastodon.nl,17,404,0.04207920792079208,1783,0.002925617448034602,2.6660481933252855
linuxrocks.online,mastodon.nz,13,309,0.042071197411003236,5085,0.00834367062437238,1.6178601171744906
redeyes.club,mastodon.lol,13,309,0.042071197411003236,3875,0.00635825440893667,1.8896094838697037
redeyes.club,respublicae.eu,13,309,0.042071197411003236,4140,0.006793076968515565,1.823459358837791
social.jlamothe.net,mastodon.sdf.org,13,309,0.042071197411003236,2501,0.004103740458516287,2.327464494779532
hespere.de,norden.social,14,333,0.042042042042042045,3914,0.006422247162987903,1.8789020367721532
skj.social,mastodon.green,14,333,0.042042042042042045,4514,0.00740675107146842,1.7362782273506936
blabber.rocks,nerdculture.de,15,357,0.04201680672268908,3214,0.005273659269760634,2.075345218118473
slon.yojik.net,mastodon.green,15,357,0.04201680672268908,4514,0.00740675107146842,1.73567780703845
social.tinytip.de,social.ridetrans.it,15,357,0.04201680672268908,897,0.0014718333431783725,3.3515609023571344
campaign.openworlds.info,toot.wales,11,262,0.04198473282442748,3328,0.005460715012371932,2.039726312189534
esperanto.masto.host,vulpine.club,11,262,0.04198473282442748,2241,0.0036771220981747297,2.4351756403297067
mstdn.social,masthead.social,12,286,0.04195804195804196,1289,0.0021150425633856434,2.98759518112232
pwestbro.social,phpc.social,12,286,0.04195804195804196,1458,0.0023923444976076554,2.8643962714929043
tiphon.nerv-project.eu,toot.portes-imaginaire.org,12,286,0.04195804195804196,477,7.826806072420107e-4,3.9817006931731664
aachen.social,loma.ml,13,310,0.041935483870967745,2910,0.0047748439561305055,2.1727710449101667
aachen.social,metalhead.club,13,310,0.041935483870967745,1788,0.0029338216472719397,2.659826449342245
hcommons.social,hcommons.social,13,310,0.041935483870967745,1173,0.0019247051410794102,3.081359556422229
hcommons.social,qoto.org,13,310,0.041935483870967745,4276,0.007016231187771149,1.7879061329307688
superawesomeclub.vip,mastodon.nz,13,310,0.041935483870967745,5085,0.00834367062437238,1.6146290965930443
legal.social,eupolicy.social,14,334,0.041916167664670656,1083,0.0017770295548073325,3.1607284347309275
veterinary.education,oslo.town,14,334,0.041916167664670656,580,9.516871115311661e-4,3.785190578191453
darmstadt.social,friendica.produnis.de,15,358,0.04189944134078212,1798,0.002950230045746615,2.653389344763304
gast.social,m.brokep.com,15,358,0.04189944134078212,135,2.2151337940811626e-4,5.24254478135644
masto.bike,masto.bike,15,358,0.04189944134078212,252,4.13491641561817e-4,4.618390472283446
swiss-chaos.social,mastodon.uno,15,358,0.04189944134078212,1732,0.002841934615813758,2.6907874706724892
swiss-chaos.social,muenchen.social,15,358,0.04189944134078212,2291,0.003759164090548106,2.411075877341374
friendica.ambag.es,gameliberty.club,19,454,0.04185022026431718,346,5.677305872237646e-4,4.300205351160728
mst.universoalterno.es,mastodon.uy,11,263,0.04182509505703422,2712,0.004449957666331935,2.24060193665368
dragons.masto.host,ansico.dk,12,287,0.041811846689895474,63,1.0337291039045425e-4,6.002592052730206
mastodontech.de,mastodon.com.tr,12,287,0.041811846689895474,1956,0.0032094827416464843,2.5670699285269762
cheeseburger.social,mastodon.coffee,13,311,0.04180064308681672,2952,0.004843759229724142,2.1552206046552995
cheeseburger.social,toot.wales,13,311,0.04180064308681672,3328,0.005460715012371932,2.0353319884345633
nodutiesowed.com,toot.community,13,311,0.04180064308681672,3722,0.006107205912274138,1.9234423531734663
social.taker.fr,laserdisc.party,13,311,0.04180064308681672,1222,0.002005106293605319,3.0372146506441218
marzillier.net,social.seattle.wa.us,14,335,0.041791044776119404,170,2.789427740694797e-4,5.0094307058332905
poils.pachyderme.net,dobbs.town,14,335,0.041791044776119404,195,3.199637702561679e-4,4.872229584319805
screenplay.masto.host,toot.wales,14,335,0.041791044776119404,3328,0.005460715012371932,2.0351023409424527
edi.social,digitalcourage.social,15,359,0.04178272980501393,2604,0.004272746962805442,2.280226154378831
soc.zom.bi,layer8.space,15,359,0.04178272980501393,1265,0.0020756624070464224,3.0022027565456706
anarchydica.net,digitalcourage.social,12,288,0.041666666666666664,2604,0.004272746962805442,2.277444511416954
culturaeinnovacion.social,mastodon.cloud,11,264,0.041666666666666664,3624,0.0059464036072223204,1.9469148475825442
culturaeinnovacion.social,mastodon.la,11,264,0.041666666666666664,1049,0.0017212409999934365,3.186655906349117
f.freinetz.ch,loma.ml,16,384,0.041666666666666664,2910,0.0047748439561305055,2.166340154579876
f.kretschmann.social,masto.pt,20,480,0.041666666666666664,1212,0.001988697895130644,3.042221348116154
f.kretschmann.social,social.anoxinon.de,20,480,0.041666666666666664,876,0.0014373757063815542,3.366882423809023
grosshans.online,mastodon.uy,15,360,0.041666666666666664,2712,0.004449957666331935,2.236806865685128
mastodon.la,mstdn.mx,11,264,0.041666666666666664,847,0.001389791350804996,3.40054782009336
mastodon.la,social.hispabot.freemyip.com,11,264,0.041666666666666664,269,4.41385918968765e-4,4.547537135143575
mastodon.morgiano.it,scicomm.xyz,16,384,0.041666666666666664,663,0.001087876818870971,3.6454735245595513
social.chiefgyk3d.com,peoplemaking.games,11,264,0.041666666666666664,1975,0.0032406586987483673,2.5539248374101917
social.freetalklive.com,kafeneio.social,12,288,0.041666666666666664,1304,0.0021396551610976563,2.9690567722588157
social.rootaccess.org,666.glitchwit.ch,12,288,0.041666666666666664,599,9.828630686330492e-4,3.7469869166299645
the.crabdance.ca,social.hispabot.freemyip.com,13,312,0.041666666666666664,269,4.41385918968765e-4,4.547537135143575
toot.community,masto.ai,13,312,0.041666666666666664,4293,0.007044125465178097,1.7775074465208534
toot.geeky.af,ioc.exchange,11,264,0.041666666666666664,1407,0.0023086616653868117,2.893033457631025
toot.re,mastodonnederland.online,11,264,0.041666666666666664,146,2.3956261773025906e-4,5.158641893037077
friendica.a-zwenkau.de,norden.social,16,385,0.04155844155844156,3914,0.006422247162987903,1.8673325850893352
dewp.space,norden.social,15,361,0.04155124653739612,3914,0.006422247162987903,1.8671594399066673
literatur.social,norden.social,15,361,0.04155124653739612,3914,0.006422247162987903,1.8671594399066673
lavraievie.social,respublicae.eu,14,337,0.04154302670623145,4140,0.006793076968515565,1.8108256775368965
mastodon.kneitzel.de,digitalcourage.social,14,337,0.04154302670623145,2604,0.004272746962805442,2.2744727410277967
social.benh.codes,toot.community,14,337,0.04154302670623145,3722,0.006107205912274138,1.9172603071540606
spaceup.city,masto.ai,14,337,0.04154302670623145,4293,0.007044125465178097,1.774535676131696
bayes.club,sfba.social,13,313,0.04153354632587859,2667,0.004376119873195896,2.250338987832729
bayes.club,social.platypush.tech,13,313,0.04153354632587859,1308,0.0021462185204875264,2.962793979997599
tooting.ch,amicale.net,13,313,0.04153354632587859,2578,0.004230085126771287,2.2842793285156104
waytoomuch.info,social.ridetrans.it,13,313,0.04153354632587859,897,0.0014718333431783725,3.339992649955947
30d.org,666.glitchwit.ch,12,289,0.04152249134948097,599,9.828630686330492e-4,3.7435207086534787
magincia.cafe,kpop.social,12,289,0.04152249134948097,43,7.05561134411037e-5,6.377582191075366
werd.social,wandering.shop,12,289,0.04152249134948097,4169,0.006840661324092123,1.803350828888131
social.confluxhq.org,data-folks.masto.host,11,265,0.04150943396226415,1598,0.0026220620762531094,2.761959665579288
social.confluxhq.org,mastodon.coffee,11,265,0.04150943396226415,2952,0.004843759229724142,2.148229606185145
social.hispabot.freemyip.com,loa.masto.host,11,265,0.04150943396226415,190,3.117595710188303e-4,4.891443719745022
cliff.social,phpc.social,15,362,0.04143646408839779,1458,0.0023923444976076554,2.8518874218011954
masto.therealblue.de,digitalcourage.social,15,362,0.04143646408839779,2604,0.004272746962805442,2.271904331041339
pouet.couchet.org,amicale.net,15,362,0.04143646408839779,2578,0.004230085126771287,2.281939150870666
flownative.social,bitcoinhackers.org,14,338,0.04142011834319527,3480,0.005710122669186996,1.9815262064570796
prattle.org.uk,toot.me.uk,14,338,0.04142011834319527,78,1.2798550810246717e-4,5.779604952536008
social.linksfraktion.de,digitalcourage.social,13,314,0.041401273885350316,2604,0.004272746962805442,2.271054713318183
social.linksfraktion.de,social.bund.de,13,314,0.041401273885350316,1372,0.0022512322707254483,2.9118339083608125
akademienl.social,masto.pt,12,290,0.041379310344827586,1212,0.001988697895130644,3.0353009052715807
lgbt.io,wandering.shop,12,290,0.041379310344827586,4169,0.006840661324092123,1.7998965940200435
mastodon.laurakalbag.com,vulpine.club,12,290,0.041379310344827586,2241,0.0036771220981747297,2.4206505980999133
social.mcavey.net,toot.cat,12,290,0.041379310344827586,2221,0.0036443053012253793,2.429615248006413
boosterfive.com,data-folks.masto.host,11,266,0.041353383458646614,1598,0.0026220620762531094,2.758193182783811
boosterfive.com,masto.pt,11,266,0.041353383458646614,1212,0.001988697895130644,3.0346741424807715
mastodon.in.th,mastodon.sdf.org,11,266,0.041353383458646614,2501,0.004103740458516287,2.310255378232412
mastodon.joinhaven.us,writing.exchange,11,266,0.041353383458646614,3419,0.005610031438491477,1.99759791947073
mastodon.jordanwages.com,laserdisc.party,11,266,0.041353383458646614,1222,0.002005106293605319,3.0264571693784905
swiss.social,muenchen.social,16,387,0.041343669250646,2291,0.003759164090548106,2.397722691849864
mastodon.hydrosaas.com,ludosphere.fr,15,363,0.04132231404958678,622,0.0010206023851248023,3.70100961919154
ooe.social,die-partei.social,15,363,0.04132231404958678,1606,0.0026351887950328496,2.752447817424012
horche.demkontinuum.de,anonsys.net,14,339,0.04129793510324484,1119,0.0018360997893161635,3.113168859016243
mastodon.iow.social,front-end.social,14,339,0.04129793510324484,943,0.0015473119761618788,3.2842932846947104
nrw.social,det.social,14,339,0.04129793510324484,1979,0.0032472220581382374,2.5430126217256026
social.exclaimindustries.net,climatejustice.social,14,339,0.04129793510324484,2611,0.004284232841737715,2.2658709986290395
the.voiceover.bar,social.ridetrans.it,14,339,0.04129793510324484,897,0.0014718333431783725,3.334303705269372
h4.io,amicale.net,13,315,0.04126984126984127,2578,0.004230085126771287,2.2779098802301307
nonsocialand.space,towns.gay,13,315,0.04126984126984127,429,7.039202945635694e-4,4.071222144801246
social.iospace.de,digitalcourage.social,13,315,0.04126984126984127,2604,0.004272746962805442,2.2678750604008036
connectified.com,social.coop,12,291,0.041237113402061855,3502,0.005746221145831282,1.9707962148640703
bearologics.social,androiddev.social,15,364,0.04120879120879121,363,5.956248646307126e-4,4.236795844293979
castlecannon.house,noagendasocial.com,15,364,0.04120879120879121,4792,0.007862904549064393,1.6564955387635438
drosophila.social,genomic.social,15,364,0.04120879120879121,732,0.0012010947683462304,3.535418164597518
mastodon.recherche-et-cie.org,astrodon.social,15,364,0.04120879120879121,1297,0.0021281692821653836,2.963389494242385
mastodon.recherche-et-cie.org,mapstodon.space,15,364,0.04120879120879121,593,9.730180295482439e-4,3.7460042795611037
ecocentraal.social,phpc.social,14,340,0.041176470588235294,1458,0.0023923444976076554,2.8455931445298077
ecocentraal.social,sunny.garden,14,340,0.041176470588235294,544,8.926168770223351e-4,3.8314648102424687
social.geekwisdom.org,twit.social,13,316,0.04113924050632911,1280,0.0021002750047584354,2.9748941320543216
social.overlappingmagisteria.org,writing.exchange,13,316,0.04113924050632911,3419,0.005610031438491477,1.992406099328683
suchtbasis.de,social.beachcom.org,16,389,0.04113110539845758,567,9.303561935140882e-4,3.7889524199869427
aurochs.moosecow.net,retro.social,12,292,0.0410958904109589,1494,0.0024514147321164866,2.8192428269203154
dresden.network,climatejustice.social,12,292,0.0410958904109589,2611,0.004284232841737715,2.2609666239139496
mainburg.hallertau.social,metalhead.club,12,292,0.0410958904109589,1788,0.0029338216472719397,2.6396022368796186
social.home.ftt.gmbh,det.social,15,365,0.0410958904109589,1979,0.0032472220581382374,2.5381082470105127
toot.y-y.li,mastodon.radio,15,365,0.0410958904109589,1009,0.0016556074060947354,3.211740172259469
insoumis.social,freeradical.zone,14,341,0.04105571847507331,2613,0.00428751452143265,2.259222931904489
masto.sahilister.in,mastodon.nzoss.nz,14,341,0.04105571847507331,905,0.0014849600619581127,3.3195422537251753
mastodon.matrix.org,floss.social,14,341,0.04105571847507331,2613,0.00428751452143265,2.259222931904489
social.blogsofwar.com,sfba.social,11,268,0.041044776119402986,2667,0.004376119873195896,2.2385011131988595
toon.social,retro.social,11,268,0.041044776119402986,1494,0.0024514147321164866,2.817998271688111
masto.lema.org,mastodon.green,13,317,0.04100946372239748,4514,0.00740675107146842,1.711410971300135
mastodon.chrisbol.nl,dair-community.social,13,317,0.04100946372239748,2308,0.0037870583679550543,2.382213301049626
notvery.social,dair-community.social,13,317,0.04100946372239748,2308,0.0037870583679550543,2.382213301049626
fractalego.social,die-partei.social,15,366,0.040983606557377046,1606,0.0026351887950328496,2.7442173182874967
social.undisruptable.technology,mastodon.beer,12,293,0.040955631399317405,189,3.1011873117136273e-4,4.8832893708046505
social.unturf.com,toot.cafe,12,293,0.040955631399317405,1517,0.0024891540486082398,2.8005464065157604
toot.eick.com,floss.social,12,293,0.040955631399317405,2613,0.00428751452143265,2.25678212034368
toot.payfrit.com,dragonscave.space,12,293,0.040955631399317405,377,6.185966224952579e-4,4.192791198416282
mastodon.me.uk,mastodon.scot,14,342,0.04093567251461988,2408,0.0039511423527018065,2.3379971312173016
sciencemastodon.com,mathstodon.xyz,14,342,0.04093567251461988,1726,0.002832089576728953,2.67098706600264
snapp.social,mastodontti.fi,14,342,0.04093567251461988,1151,0.0018886066644351245,3.0761625289241303
toot.kuba-orlik.name,freeradical.zone,14,342,0.04093567251461988,2613,0.00428751452143265,2.2562946721254007
toot.kuba-orlik.name,qoto.org,14,342,0.04093567251461988,4276,0.007016231187771149,1.7637756655010772
lile.cl,mathstodon.xyz,11,269,0.040892193308550186,1726,0.002832089576728953,2.669924366646518
toot.wales,toot.community,11,269,0.040892193308550186,3722,0.006107205912274138,1.9014698010876951
unbound.social,pawoo.net,11,269,0.040892193308550186,2241,0.0036771220981747297,2.408808764488964
body.social,merveilles.town,13,318,0.040880503144654086,3135,0.0051440329218107,2.0728158667076984
coq.social,mapstodon.space,13,318,0.040880503144654086,593,9.730180295482439e-4,3.7380059207769945
delab.re,mastodon.mim-libre.fr,13,318,0.040880503144654086,572,9.385603927514258e-4,3.7740613283949216
elephant.crime.group,masto.ai,13,318,0.040880503144654086,4293,0.007044125465178097,1.7584592515501591
friendica.multisum.info,digitalcourage.social,15,367,0.04087193460490463,2604,0.004272746962805442,2.2581866948125398
mastodon.helvetet.eu,aspiechattr.me,15,367,0.04087193460490463,2700,0.004430267588162325,2.221983646148579
bytetower.social,fediscience.org,14,343,0.04081632653061224,4290,0.007039202945635694,1.7575872156206158
bytetower.social,sfba.social,14,343,0.04081632653061224,2667,0.004376119873195896,2.2329197033606643
friendica.opencloud.lu,livellosegreto.it,16,392,0.04081632653061224,386,6.333641811224657e-4,4.1657918580778475
m.sprovoost.nl,toot.community,14,343,0.04081632653061224,3722,0.006107205912274138,1.8996127903404822
mdn.camden.wtf,mastodon.coffee,14,343,0.04081632653061224,2952,0.004843759229724142,2.131391041822315
raccoon.place,glaceon.social,18,441,0.04081632653061224,984,0.0016145864099080473,3.230003330490425
sad.earth,floss.social,13,319,0.04075235109717868,2613,0.00428751452143265,2.2518063342494394
scipost.social,mathstodon.xyz,13,319,0.04075235109717868,1726,0.002832089576728953,2.6664987281266788
niederbayern.social,meteo.social,11,270,0.040740740740740744,611,0.0010025531468026594,3.7046786997217604
mastodon.pirati.cz,newsie.social,12,295,0.04067796610169491,462,7.580680095299979e-4,3.982668747459801
mastodon.pirati.cz,sfba.social,12,295,0.04067796610169491,2667,0.004376119873195896,2.229524114359526
sotl.social,zirk.us,12,295,0.04067796610169491,1834,0.003009300280255446,2.60397898572513
libcyb.so,social.linux.pizza,17,418,0.04066985645933014,1236,0.0020280780514698644,2.9983986186071836
friendica.opensocial.space,loma.ml,15,369,0.04065040650406504,2910,0.0047748439561305055,2.1416475419895047
from-arctic.net,pawoo.net,15,369,0.04065040650406504,2241,0.0036771220981747297,2.4028784283541156
geekcompass.com,mastodon-belgium.be,13,320,0.040625,1162,0.0019066559027572673,3.0590327693492676
socia.dev,floss.social,13,320,0.040625,2613,0.00428751452143265,2.248676441240512
status.steren.fr,toot.cafe,13,320,0.040625,1517,0.0024891540486082398,2.792440727412592
bookwor.ms,pawoo.net,11,271,0.04059040590405904,2241,0.0036771220981747297,2.4014013232111022
mastodon.acc.umu.se,mastodon.nu,11,271,0.04059040590405904,2048,0.0033604400076134968,2.491459810852631
mastodon.acc.umu.se,mastodon.se,11,271,0.04059040590405904,753,0.0012355524051430485,3.4920135692121357
cybersecurity.masto.host,mstdn.co.uk,14,345,0.04057971014492753,112,1.837740629163631e-4,5.397316386382164
social.makerforums.info,social.afront.org,14,345,0.04057971014492753,257,4.216958407991546e-4,4.566739172782039
fyrfli.live,mastodon.world,15,370,0.04054054054054054,3344,0.0054869684499314125,1.9999265663527075
h1v3.de,norden.social,15,370,0.04054054054054054,3914,0.006422247162987903,1.8425343926012783
mas.home.monsiteinternet.org,mastodon.mim-libre.fr,15,370,0.04054054054054054,572,9.385603927514258e-4,3.765710549177502
mastodon.cryne.me,nerdculture.de,15,370,0.04054054054054054,3214,0.005273659269760634,2.039577994259842
mastodon.quantumindigo.org,retro.social,12,296,0.04054054054054054,1494,0.0024514147321164866,2.805637174864537
mastodon.bits-und-baeume.org,mastodon.cloud,13,321,0.040498442367601244,3624,0.0059464036072223204,1.9184769122620107
nerdculture.de,nerdculture.de,13,321,0.040498442367601244,3214,0.005273659269760634,2.0385390331274227
paigecompositor.marktwainstudies.org,c18.masto.host,13,321,0.040498442367601244,435,7.137653336483745e-4,4.038464548336196
paigecompositor.marktwainstudies.org,sfba.social,13,321,0.040498442367601244,2667,0.004376119873195896,2.2251010552428663
social.imirhil.fr,hostux.social,13,321,0.040498442367601244,1839,0.0030175044794927834,2.5968333548205593
social.shorkpit.xyz,indiehackers.social,13,321,0.040498442367601244,75,1.2306298856006457e-4,5.79632246588857
social.simonwgill.com,dice.camp,13,321,0.040498442367601244,1645,0.002699181549084083,2.7083149162254085
social.tyngsboroughma.net,hostux.social,17,420,0.04047619047619048,1839,0.0030175044794927834,2.5962837532678407
f.praschnig.com,loma.ml,14,346,0.04046242774566474,2910,0.0047748439561305055,2.1370125394853563
flyovercountry.social,nerdculture.de,14,346,0.04046242774566474,3214,0.005273659269760634,2.0376493533534363
social.gardiance.de,social.michaelbrooks.co.uk,14,346,0.04046242774566474,114,1.8705574261129816e-4,5.3767224512563985
pouet.april.org,mastodon.mim-libre.fr,18,445,0.04044943820224719,572,9.385603927514258e-4,3.763460829443486
micro.sadlerjw.com,duck.haus,11,272,0.04044117647058824,78,1.2798550810246717e-4,5.755686724906141
micro.sadlerjw.com,mastodon.cloud,11,272,0.04044117647058824,3624,0.0059464036072223204,1.917061884432863
micro.sadlerjw.com,toot.cafe,11,272,0.04044117647058824,1517,0.0024891540486082398,2.7879055722472006
paquita.masto.host,social.lansky.name,11,272,0.04044117647058824,1357,0.0022266196730134353,2.899363891760864
lediver.se,die-partei.social,15,371,0.04043126684636118,1606,0.0026351887950328496,2.7306485890814276
flm9.me,qoto.org,16,396,0.04040404040404041,4276,0.007016231187771149,1.7507035839337248
magnificentbeardsfan.club,jorts.horse,12,297,0.04040404040404041,1566,0.0025695552011341487,2.755196979527912
magnificentbeardsfan.club,writing.exchange,12,297,0.04040404040404041,3419,0.005610031438491477,1.9743734664393593
genart.social,vis.social,13,322,0.040372670807453416,1360,0.0022315421925558376,2.8954601782803904
signs.codes,retro.social,13,322,0.040372670807453416,1494,0.0024514147321164866,2.8014877913177254
social.artsytype.com,floss.social,13,322,0.040372670807453416,2613,0.00428751452143265,2.2424458914898757
social.artsytype.com,vis.social,13,322,0.040372670807453416,1360,0.0022315421925558376,2.8954601782803904
social.thisisjoes.site,social.ridetrans.it,13,322,0.040372670807453416,897,0.0014718333431783725,3.3116442949516918
social.dev-c.at,mindly.social,14,347,0.040345821325648415,2047,0.0033587991677660294,2.4859043091004698
social.icke.me,social.cologne,14,347,0.040345821325648415,1819,0.002984687682543433,2.603992716243637
maki.chiba.tw,pawoo.net,15,372,0.04032258064516129,2241,0.0036771220981747297,2.394781218121496
mastodon.milll.ws,mastodon.sandwich.net,15,372,0.04032258064516129,182,2.9863285223909007e-4,4.905452004845627
qdon.space,laserdisc.party,15,372,0.04032258064516129,1222,0.002005106293605319,3.0012145521908824
mastodon.yantou.co,pokemon.men,16,397,0.04030226700251889,1171,0.0019214234613844751,3.043341423048233
provo.lol,dan.mastohon.com,11,273,0.040293040293040296,1874,0.0030749338741541473,2.572895359908403
social.dropbear.xyz,retro.social,11,273,0.040293040293040296,1494,0.0024514147321164866,2.7995134570140077
social.gt-mod.site,data-folks.masto.host,11,273,0.040293040293040296,1598,0.0026220620762531094,2.7322176963805505
social.gt-mod.site,mastodon.coffee,11,273,0.040293040293040296,2952,0.004843759229724142,2.1184876369864076
social.gt-mod.site,social.gt-mod.site,11,273,0.040293040293040296,11,1.8049238322142805e-5,7.7108305499084
net4sw.com,social.lol,12,298,0.040268456375838924,694,0.0011387428541424643,3.565643547869151
social.masto.host,wandering.shop,12,298,0.040268456375838924,4169,0.006840661324092123,1.7726840304951585
ursa.cafe,masto.ai,12,298,0.040268456375838924,4293,0.007044125465178097,1.743374440151395
writing.exchange,wandering.shop,12,298,0.040268456375838924,4169,0.006840661324092123,1.7726840304951585
xeno.glyphpress.com,retro.social,12,298,0.040268456375838924,1494,0.0024514147321164866,2.798903142683193
darkfriend.social,robot.rodeo,13,323,0.04024767801857585,1000,0.0016408398474675279,3.199844100350103
metalhead.club,noagendasocial.com,13,323,0.04024767801857585,4792,0.007862904549064393,1.6328962395369546
f-ckendehoelle.de,climatejustice.global,15,373,0.040214477211796246,1125,0.0018459448284009687,3.081235811913234
kanoa.de,nerdculture.de,15,373,0.040214477211796246,3214,0.005273659269760634,2.0315025802542963
social.okoyono.de,digitalcourage.social,15,373,0.040214477211796246,2604,0.004272746962805442,2.2419701232232945
nixos.paris,mathstodon.xyz,11,274,0.040145985401459854,1726,0.002832089576728953,2.6515076398602866
craftbeer.social,vis.social,12,299,0.04013377926421405,1360,0.0022315421925558376,2.889525442760576
persadon.com,floss.social,13,324,0.040123456790123455,2613,0.00428751452143265,2.2362539212419548
verkehrswende.social,climatejustice.social,13,324,0.040123456790123455,2611,0.004284232841737715,2.2370196180634383
archaeo.social,sciencemastodon.com,14,349,0.04011461318051576,635,0.0010419333031418802,3.6506627536134997
social.nikos410.de,norden.social,14,349,0.04011461318051576,3914,0.006422247162987903,1.8319726045501699
social.ridetrans.it,social.cologne,14,349,0.04011461318051576,1819,0.002984687682543433,2.598245573988069
nojack.easydns.ca,twit.social,15,374,0.040106951871657755,1280,0.0021002750047584354,2.949481391867375
social.sp-codes.de,friendica.produnis.de,15,374,0.040106951871657755,1798,0.002950230045746615,2.6096665337494724
bloor.tw,mastodon.me.uk,14,350,0.04,2284,0.0037476782116158333,2.367742949449258
climatejustice.social,masto.ai,12,300,0.04,4293,0.007044125465178097,1.7366854520005983
fivewaystop.masto.host,sfba.social,14,350,0.04,2667,0.004376119873195896,2.2127169960431448
kith.kitchen,climatejustice.social,15,375,0.04,2611,0.004284232841737715,2.23393795152603
lejaua6.club,wxw.moe,12,300,0.04,3276,0.005375391340303621,2.007048075252199
mastodon.olisti.co,floss.social,13,325,0.04,2613,0.00428751452143265,2.2331722547045465
poliverso.org,linuxrocks.online,14,350,0.04,403,6.612584585294137e-4,4.102489958278476
red.niboe.info,pokemon.men,16,400,0.04,1171,0.0019214234613844751,3.0358131566274418
social.davesnider.com,mastodon.cloud,12,300,0.04,3624,0.0059464036072223204,1.9060928530622891
social.filipesm.com,social.coop,13,325,0.04,3502,0.005746221145831282,1.940337007379362
someone.elses.computer,fediscience.org,14,350,0.04,4290,0.007039202945635694,1.7373845083030963
