instance,from,nb_toots
freunde.ma-nic.de,ca,2
freunde.ma-nic.de,cs,2
freunde.ma-nic.de,de,341
freunde.ma-nic.de,en,91
freunde.ma-nic.de,eo,1
freunde.ma-nic.de,es,9
freunde.ma-nic.de,et,3
freunde.ma-nic.de,fr,15
freunde.ma-nic.de,hu,1
freunde.ma-nic.de,it,4
freunde.ma-nic.de,ja,1
freunde.ma-nic.de,nl,5
freunde.ma-nic.de,sv,6
cybersecurity.theater,de,8
cybersecurity.theater,en,464
cybersecurity.theater,fi,2
cybersecurity.theater,fr,1
cybersecurity.theater,pl,1
cybersecurity.theater,ru,1
opensocial.at,ca,8
opensocial.at,cs,1
opensocial.at,de,83
opensocial.at,en,278
opensocial.at,eo,1
opensocial.at,es,35
opensocial.at,et,3
opensocial.at,fr,7
opensocial.at,gd,5
opensocial.at,hu,1
opensocial.at,is,4
opensocial.at,it,11
opensocial.at,ja,3
opensocial.at,nl,10
opensocial.at,pl,5
opensocial.at,sv,6
lustigetiernamenbubble.de,de,377
lustigetiernamenbubble.de,en,113
lustigetiernamenbubble.de,pt,1
freindal.hallertau.social,ca,3
freindal.hallertau.social,cs,1
freindal.hallertau.social,de,287
freindal.hallertau.social,en,157
freindal.hallertau.social,es,1
freindal.hallertau.social,et,6
freindal.hallertau.social,gd,12
freindal.hallertau.social,it,5
freindal.hallertau.social,nl,6
freindal.hallertau.social,pl,2
freindal.hallertau.social,ro,3
freindal.hallertau.social,sv,2
mastodon.chasalin.nl,en,500
h4.io,de,14
h4.io,en,353
h4.io,es,3
h4.io,fr,91
h4.io,ja,19
h4.io,nl,2
h4.io,pt,1
puntarella.party,ar,1
puntarella.party,bg,1
puntarella.party,ca,1
puntarella.party,de,29
puntarella.party,en,311
puntarella.party,eo,2
puntarella.party,es,9
puntarella.party,fi,5
puntarella.party,fr,5
puntarella.party,gl,1
puntarella.party,it,88
puntarella.party,nl,1
puntarella.party,ru,1
puntarella.party,sc,1
puntarella.party,zh,1
mastodon.digitalsuccess.dev,ca,1
mastodon.digitalsuccess.dev,da,1
mastodon.digitalsuccess.dev,de,190
mastodon.digitalsuccess.dev,en,283
mastodon.digitalsuccess.dev,es,1
mastodon.digitalsuccess.dev,fr,4
mastodon.digitalsuccess.dev,hr,2
mastodon.digitalsuccess.dev,it,1
mastodon.digitalsuccess.dev,nl,4
mastodon.digitalsuccess.dev,pt,1
mstdn.cuezakuisgodofthe.world,de,2
mstdn.cuezakuisgodofthe.world,en,54
mstdn.cuezakuisgodofthe.world,es,2
mstdn.cuezakuisgodofthe.world,ja,391
mstdn.cuezakuisgodofthe.world,ko,16
mstdn.cuezakuisgodofthe.world,ms,1
mstdn.cuezakuisgodofthe.world,zh,3
mastodon.hk,de,24
mastodon.hk,en,309
mastodon.hk,es,2
mastodon.hk,eu,1
mastodon.hk,fr,1
mastodon.hk,ja,29
mastodon.hk,nl,1
mastodon.hk,pl,1
mastodon.hk,zh,112
social.meissa-gmbh.de,de,280
social.meissa-gmbh.de,en,192
social.meissa-gmbh.de,es,2
social.meissa-gmbh.de,fr,2
social.meissa-gmbh.de,ja,5
social.meissa-gmbh.de,sv,2
travel-friends.chat,da,1
travel-friends.chat,de,132
travel-friends.chat,en,257
travel-friends.chat,es,2
travel-friends.chat,fr,91
travel-friends.chat,it,6
travel-friends.chat,nl,4
travel-friends.chat,no,5
travel-friends.chat,sv,2
jumogoh.de,de,450
jumogoh.de,en,16
prolinos.social,de,368
prolinos.social,en,99
prolinos.social,fr,1
prolinos.social,pt,15
vmst.io,cs,1
vmst.io,de,1
vmst.io,el,1
vmst.io,en,478
vmst.io,es,1
vmst.io,ja,1
hitchhiker.social,da,1
hitchhiker.social,de,2
hitchhiker.social,en,356
hitchhiker.social,fr,1
hitchhiker.social,nl,1
hitchhiker.social,sn,1
hub.uckermark.social,de,500
a.sc,af,1
a.sc,ca,4
a.sc,de,11
a.sc,en,292
a.sc,en-us,7
a.sc,es,26
a.sc,fr,11
a.sc,ja,34
a.sc,pt,10
a.sc,zh,2
h1v3.de,ca,1
h1v3.de,de,362
h1v3.de,en,124
h1v3.de,fr,1
h1v3.de,sv,2
mastodon.heavymusic.rocks,de,5
mastodon.heavymusic.rocks,en,480
mastodon.heavymusic.rocks,es,1
mastodon.heavymusic.rocks,fi,1
mastodon.heavymusic.rocks,fr,1
mastodon.heavymusic.rocks,hu,1
mastodon.heavymusic.rocks,nl,2
muenster.im,en,500
rail.chat,de,88
rail.chat,en,371
rail.chat,es,1
rail.chat,fy,1
rail.chat,gl,1
rail.chat,hr,1
rail.chat,nl,6
rail.chat,pt,18
rail.chat,sl,2
rail.chat,sv,2
rail.chat,uk,1
rail.chat,zh,1
lingo.lol,ca,2
lingo.lol,de,8
lingo.lol,en,434
lingo.lol,eo,1
lingo.lol,es,22
lingo.lol,fi,4
lingo.lol,fr,1
lingo.lol,gl,1
lingo.lol,he,1
lingo.lol,it,6
lingo.lol,ja,2
lingo.lol,nl,1
lingo.lol,pt,8
lingo.lol,sv,1
lingo.lol,zh,1
lounge.fan,de,4
lounge.fan,en,421
lounge.fan,es,5
lounge.fan,fr,2
lounge.fan,ko,1
lounge.fan,nl,1
lounge.fan,pt,41
lounge.fan,sv,1
social.di2.io,ar,1
social.di2.io,da,3
social.di2.io,de,341
social.di2.io,en,137
social.di2.io,fi,2
social.di2.io,fr,3
social.di2.io,ga,2
social.di2.io,nl,1
social.di2.io,sv,2
social.avery.cafe,da,1
social.avery.cafe,de,4
social.avery.cafe,en,424
social.avery.cafe,fi,1
social.avery.cafe,fr,5
social.avery.cafe,nl,2
social.avery.cafe,zh,1
mastodon.nu,de,6
mastodon.nu,en,423
mastodon.nu,es,7
mastodon.nu,fr,1
mastodon.nu,ja,30
mastodon.nu,nl,1
mastodon.nu,pt,2
mastodon.nu,sv,5
mastodon.nu,zh,6
muenchen.social,de,60
muenchen.social,en,404
muenchen.social,es,4
muenchen.social,eu,1
muenchen.social,fr,5
muenchen.social,it,2
muenchen.social,ja,1
muenchen.social,zh,7
zulu6.com,en,473
zulu6.com,es,1
zulu6.com,fr,2
zulu6.com,it,3
zulu6.com,pt,1
zulu6.com,uk,1
zulu6.com,zh,14
metalhead.club,de,58
metalhead.club,el,1
metalhead.club,en,299
metalhead.club,es,14
metalhead.club,eu,1
metalhead.club,fr,3
metalhead.club,ja,25
metalhead.club,nl,1
metalhead.club,no,1
metalhead.club,pt,72
metalhead.club,ru,1
metalhead.club,zh,4
jenkins.cc,de,2
jenkins.cc,en,482
jenkins.cc,fr,1
jenkins.cc,nl,3
jenkins.cc,pt,1
jenkins.cc,sv,2
mastodon.stuffat2106.xyz,de,1
mastodon.stuffat2106.xyz,en,492
mastodon.stuffat2106.xyz,fr,1
mastodon.stuffat2106.xyz,nl,1
mastodon.stuffat2106.xyz,pl,1
mastodon.stuffat2106.xyz,ru,1
s.dc919.org,cs,2
s.dc919.org,de,7
s.dc919.org,en,350
s.dc919.org,es,124
s.dc919.org,fr,8
s.dc919.org,nl,1
s.dc919.org,pt,1
s.dc919.org,sk,1
mastodon.lhin.space,de,60
mastodon.lhin.space,en,412
mastodon.lhin.space,eo,1
mastodon.lhin.space,fr,2
mastodon.lhin.space,it,1
mastodon.lhin.space,nl,2
mastodon.lhin.space,pl,3
mastodon.lhin.space,pt,3
mastodon.lhin.space,sv,4
social.lsnet.eu,da,1
social.lsnet.eu,de,252
social.lsnet.eu,en,213
social.lsnet.eu,es,3
social.lsnet.eu,fr,3
social.lsnet.eu,nl,3
pdx.social,de,2
pdx.social,en,477
pdx.social,fr,1
pdx.social,ja,1
social.agb-web.de,ca,34
social.agb-web.de,cs,4
social.agb-web.de,de,109
social.agb-web.de,en,127
social.agb-web.de,eo,3
social.agb-web.de,es,138
social.agb-web.de,et,4
social.agb-web.de,fr,19
social.agb-web.de,gd,2
social.agb-web.de,hu,1
social.agb-web.de,is,3
social.agb-web.de,it,9
social.agb-web.de,nl,1
social.agb-web.de,ro,1
social.agb-web.de,sv,1
social.softmetz.de,ca,4
social.softmetz.de,cs,2
social.softmetz.de,de,178
social.softmetz.de,en,273
social.softmetz.de,es,4
social.softmetz.de,et,2
social.softmetz.de,fr,6
social.softmetz.de,hu,2
social.softmetz.de,is,1
social.softmetz.de,it,3
social.softmetz.de,nl,8
social.softmetz.de,pl,1
social.softmetz.de,ro,1
social.softmetz.de,sv,4
veterinary.education,de,6
veterinary.education,en,410
veterinary.education,es,1
veterinary.education,fr,2
veterinary.education,it,1
veterinary.education,nl,73
veterinary.education,pt,1
veterinary.education,sv,6
purpleforest.social,de,6
purpleforest.social,en,485
purpleforest.social,fr,2
purpleforest.social,nl,2
purpleforest.social,pt,2
purpleforest.social,ru,1
purpleforest.social,sv,2
nate.im,de,2
nate.im,en,492
nate.im,es,1
nate.im,fr,1
nate.im,nl,1
nate.im,pt,1
nate.im,sv,2
kampftoast.de,de,207
kampftoast.de,en,272
kampftoast.de,fr,2
kampftoast.de,nl,5
kampftoast.de,pl,1
social.prepedia.org,de,485
social.prepedia.org,en,15
m.ix.is,de,8
m.ix.is,en,418
m.ix.is,es,3
m.ix.is,fr,1
m.ix.is,ko,1
m.ix.is,pt,48
m.ix.is,sv,1
mastodon.balamb.fr,de,4
mastodon.balamb.fr,en,346
mastodon.balamb.fr,es,1
mastodon.balamb.fr,fr,129
mastodon.balamb.fr,is,6
mastodon.balamb.fr,sv,2
mastodon.balamb.fr,uk,1
spren.space,de,43
spren.space,en,438
spren.space,es,2
spren.space,fr,7
spren.space,it,1
spren.space,nl,2
spren.space,pl,3
spren.space,sv,3
kraut.social,ca,1
kraut.social,de,111
kraut.social,en,366
kraut.social,es,1
kraut.social,fr,1
kraut.social,ja,1
kraut.social,sv,1
togart.de,de,317
togart.de,en,169
togart.de,fr,1
togart.de,sv,3
mastodon.zapashcanon.fr,cy,1
mastodon.zapashcanon.fr,de,5
mastodon.zapashcanon.fr,en,361
mastodon.zapashcanon.fr,es,1
mastodon.zapashcanon.fr,fi,4
mastodon.zapashcanon.fr,fr,45
mastodon.zapashcanon.fr,fy,1
mastodon.zapashcanon.fr,gl,1
mastodon.zapashcanon.fr,ig,2
mastodon.zapashcanon.fr,it,1
mastodon.zapashcanon.fr,ja,1
mastodon.zapashcanon.fr,nl,3
mastodon.zapashcanon.fr,zh,3
social.anon-groups.de,ca,2
social.anon-groups.de,de,300
social.anon-groups.de,en,191
social.anon-groups.de,fr,1
social.anon-groups.de,it,1
social.anon-groups.de,nl,2
social.anon-groups.de,pt,1
toot.thoughtworks.com,de,11
toot.thoughtworks.com,en,454
toot.thoughtworks.com,es,4
toot.thoughtworks.com,fi,1
toot.thoughtworks.com,fr,1
toot.thoughtworks.com,nl,1
toot.thoughtworks.com,pt,4
social.wageoffsite.com,en,500
gorgon.city,de,9
gorgon.city,en,476
gorgon.city,gd,1
gorgon.city,ru,1
gorgon.city,so,1
gorgon.city,sv,1
toots.cordelya.net,de,3
toots.cordelya.net,en,432
toots.cordelya.net,es,4
toots.cordelya.net,fr,1
toots.cordelya.net,ko,1
toots.cordelya.net,pt,48
toots.cordelya.net,sv,1
kcl.academy,bg,1
kcl.academy,da,1
kcl.academy,de,5
kcl.academy,en,375
kcl.academy,en-us,4
kcl.academy,es,12
kcl.academy,ja,13
kcl.academy,mt,1
kcl.academy,pt,3
kcl.academy,sk,1
pegasus-kunst.social,cy,1
pegasus-kunst.social,da,1
pegasus-kunst.social,de,7
pegasus-kunst.social,en,483
pegasus-kunst.social,es,1
pegasus-kunst.social,fr,2
pegasus-kunst.social,no,1
pegasus-kunst.social,pt,1
pegasus-kunst.social,sv,1
fromm.social,de,69
fromm.social,en,423
fromm.social,fi,1
fromm.social,fr,3
fromm.social,pt,1
mastodon.interzone.tw,de,4
mastodon.interzone.tw,en,487
mastodon.interzone.tw,it,1
mastodon.interzone.tw,nl,5
mastodon.interzone.tw,no,1
walkman.social,da,1
walkman.social,de,13
walkman.social,en,401
walkman.social,es,14
walkman.social,fr,1
walkman.social,ja,4
walkman.social,no,1
walkman.social,ru,1
walkman.social,zh,28
f.kawa-kun.com,ca,1
f.kawa-kun.com,de,10
f.kawa-kun.com,en,443
f.kawa-kun.com,eo,2
f.kawa-kun.com,es,10
f.kawa-kun.com,fr,4
f.kawa-kun.com,hu,1
f.kawa-kun.com,it,5
f.kawa-kun.com,nl,8
f.kawa-kun.com,pl,2
f.kawa-kun.com,ru,1
f.kawa-kun.com,sv,3
social.data.coop,cy,1
social.data.coop,da,7
social.data.coop,de,16
social.data.coop,en,435
social.data.coop,es,6
social.data.coop,fi,1
social.data.coop,fr,1
social.data.coop,nl,2
social.data.coop,no,2
social.data.coop,pl,1
social.data.coop,ru,1
social.data.coop,sv,5
bittube.social,ca,2
bittube.social,cs,1
bittube.social,de,49
bittube.social,en,304
bittube.social,en-us,22
bittube.social,es,2
bittube.social,eu,4
bittube.social,fr,76
bittube.social,hu,12
bittube.social,it,2
bittube.social,ja,1
bittube.social,pl,6
social.unraidcloud.de,de,103
social.unraidcloud.de,el,5
social.unraidcloud.de,en,229
social.unraidcloud.de,es,37
social.unraidcloud.de,pt,10
social.unraidcloud.de,ru,1
social.unraidcloud.de,zh,94
toot.matereal.eu,de,214
toot.matereal.eu,en,251
toot.matereal.eu,es,1
toot.matereal.eu,fr,4
toot.matereal.eu,no,1
toot.matereal.eu,pl,1
dog.estate,de,3
dog.estate,en,470
dog.estate,fr,1
dog.estate,pt,3
dog.estate,so,1
dog.estate,zh,2
justabit.social,de,235
justabit.social,el,1
justabit.social,en,257
justabit.social,es,1
justabit.social,fr,4
elephant.crime.group,de,1
elephant.crime.group,en,497
lbry.world,en,500
social.sndm.me,de,6
social.sndm.me,en,460
social.sndm.me,en-us,1
social.sndm.me,es,2
social.sndm.me,fi,1
social.sndm.me,fr,2
social.sndm.me,nl,11
social.sndm.me,no,3
social.sndm.me,sv,2
social.sndm.me,zh,1
quite.social,de,26
quite.social,en,450
quite.social,es,1
quite.social,fr,1
quite.social,nl,16
camp.smolnet.org,de,8
camp.smolnet.org,en,423
camp.smolnet.org,es,1
camp.smolnet.org,fi,4
camp.smolnet.org,fr,1
camp.smolnet.org,ja,4
camp.smolnet.org,nl,3
camp.smolnet.org,pt,1
camp.smolnet.org,sv,19
freeframe.masto.host,da,1
freeframe.masto.host,de,31
freeframe.masto.host,en,396
freeframe.masto.host,fr,15
freeframe.masto.host,hu,3
freeframe.masto.host,ja,44
freeframe.masto.host,nl,1
freeframe.masto.host,ru,1
geekcompass.com,en,500
karlsruhe.social,de,141
karlsruhe.social,en,324
karlsruhe.social,es,2
karlsruhe.social,fr,8
karlsruhe.social,ie,1
karlsruhe.social,ig,1
karlsruhe.social,nl,2
karlsruhe.social,pl,16
karlsruhe.social,sv,1
karlsruhe.social,zh,1
wxw.moe,de,2
wxw.moe,en,63
wxw.moe,es,1
wxw.moe,fr,3
wxw.moe,ja,91
wxw.moe,zh,266
wxw.moe,zhCn,2
puz.fun,de,5
puz.fun,en,447
puz.fun,enCy,1
puz.fun,es,1
puz.fun,fr,1
puz.fun,pl,1
puz.fun,pt,22
puz.fun,sv,1
social.dorf-post.de,bg,1
social.dorf-post.de,ca,2
social.dorf-post.de,cs,1
social.dorf-post.de,de,334
social.dorf-post.de,en,96
social.dorf-post.de,eo,1
social.dorf-post.de,es,3
social.dorf-post.de,et,2
social.dorf-post.de,fr,7
social.dorf-post.de,gd,3
social.dorf-post.de,hu,2
social.dorf-post.de,is,2
social.dorf-post.de,it,6
social.dorf-post.de,nl,9
social.dorf-post.de,pl,2
social.dorf-post.de,ro,3
social.dorf-post.de,ru,10
social.dorf-post.de,sv,6
kanoa.de,af,1
kanoa.de,ca,2
kanoa.de,de,30
kanoa.de,en,367
kanoa.de,en-us,8
kanoa.de,es,28
kanoa.de,fr,9
kanoa.de,it,1
kanoa.de,ja,13
kanoa.de,pl,2
kanoa.de,pt,17
kanoa.de,ru,1
mastodon.freifunk-minden.de,de,389
mastodon.freifunk-minden.de,en,96
mastodon.freifunk-minden.de,en-us,1
mastodon.freifunk-minden.de,es,2
mastodon.freifunk-minden.de,fr,1
mastodon.freifunk-minden.de,nl,3
mastodon.freifunk-minden.de,sv,2
mastodon.freifunk-minden.de,zu,1
mhz.social,da,1
mhz.social,de,104
mhz.social,en,346
mhz.social,es,34
mhz.social,fr,3
mhz.social,gl,1
mhz.social,ja,2
mhz.social,nl,5
mhz.social,no,1
mhz.social,pt,1
mhz.social,ru,1
mhz.social,sv,1
norrebro.space,ca,1
norrebro.space,cy,4
norrebro.space,da,1
norrebro.space,de,29
norrebro.space,en,448
norrebro.space,es,2
norrebro.space,fr,2
norrebro.space,fy,1
norrebro.space,ig,1
norrebro.space,ja,2
norrebro.space,nl,3
norrebro.space,no,1
norrebro.space,pt,2
schach.social,ca,3
schach.social,de,311
schach.social,en,173
schach.social,fi,1
schach.social,fr,2
schach.social,pt,5
schach.social,sv,2
bbq.snoot.com,en,491
bbq.snoot.com,es,1
social.node001.net,de,289
social.node001.net,en,141
social.node001.net,en-us,1
social.node001.net,es,7
social.node001.net,eu,1
social.node001.net,fr,12
social.node001.net,it,2
social.node001.net,lt,1
social.node001.net,nl,2
social.node001.net,pt,23
social.node001.net,sv,3
social.node001.net,zh,1
social.jesse-saenz.com,cs,3
social.jesse-saenz.com,cy,11
social.jesse-saenz.com,de,40
social.jesse-saenz.com,en,431
social.jesse-saenz.com,fr,5
social.jesse-saenz.com,nl,1
social.jesse-saenz.com,pt,2
mastodon.olisti.co,de,10
mastodon.olisti.co,en,421
mastodon.olisti.co,fr,9
mastodon.olisti.co,it,45
mastodon.olisti.co,sv,1
social.joelle.us,da,1
social.joelle.us,de,10
social.joelle.us,en,465
social.joelle.us,es,2
social.joelle.us,fr,1
social.joelle.us,ja,1
social.joelle.us,sv,2
social.gl-como.it,ar,1
social.gl-como.it,ca,4
social.gl-como.it,cs,2
social.gl-como.it,de,3
social.gl-como.it,en,356
social.gl-como.it,eo,3
social.gl-como.it,es,10
social.gl-como.it,et,8
social.gl-como.it,fr,9
social.gl-como.it,gd,4
social.gl-como.it,is,2
social.gl-como.it,it,57
social.gl-como.it,nl,9
social.gl-como.it,pl,1
social.gl-como.it,ro,1
social.gl-como.it,ru,2
social.gl-como.it,sv,11
amii.moe,ar,1
amii.moe,de,4
amii.moe,en,458
amii.moe,es,2
amii.moe,fi,1
amii.moe,fr,8
amii.moe,nl,8
amii.moe,no,1
amii.moe,pl,1
amii.moe,pt,2
amii.moe,sv,1
amii.moe,tr,5
mastodon.laurakalbag.com,da,1
mastodon.laurakalbag.com,de,18
mastodon.laurakalbag.com,en,434
mastodon.laurakalbag.com,fr,17
mastodon.laurakalbag.com,it,2
mastodon.laurakalbag.com,nl,6
mastodon.laurakalbag.com,pt,12
mastodon.laurakalbag.com,startrek_it,1
mastodon.laurakalbag.com,sv,2
bigchungus.theautisticinvestors.quest,,1
bigchungus.theautisticinvestors.quest,ca,5
bigchungus.theautisticinvestors.quest,cy,6
bigchungus.theautisticinvestors.quest,da,1
bigchungus.theautisticinvestors.quest,de,5
bigchungus.theautisticinvestors.quest,en,314
bigchungus.theautisticinvestors.quest,es,1
bigchungus.theautisticinvestors.quest,fr,3
bigchungus.theautisticinvestors.quest,fy,1
bigchungus.theautisticinvestors.quest,gd,2
bigchungus.theautisticinvestors.quest,gl,2
bigchungus.theautisticinvestors.quest,hu,1
bigchungus.theautisticinvestors.quest,it,1
bigchungus.theautisticinvestors.quest,jv,1
bigchungus.theautisticinvestors.quest,la,1
bigchungus.theautisticinvestors.quest,lb,2
bigchungus.theautisticinvestors.quest,mt,3
bigchungus.theautisticinvestors.quest,sv,1
mstdn.mx,de,8
mstdn.mx,en,296
mstdn.mx,es,121
mstdn.mx,fr,5
mstdn.mx,it,1
mstdn.mx,ja,1
mstdn.mx,no,1
mstdn.mx,pt,2
mstdn.mx,zh,6
bikejam.social,de,3
bikejam.social,en,486
bikejam.social,fi,1
bikejam.social,ja,2
bikejam.social,lion,1
bikejam.social,nl,1
bikejam.social,sv,1
friendica.bachgau.social,ar,4
friendica.bachgau.social,ca,14
friendica.bachgau.social,cs,3
friendica.bachgau.social,de,54
friendica.bachgau.social,en,303
friendica.bachgau.social,eo,2
friendica.bachgau.social,es,35
friendica.bachgau.social,et,5
friendica.bachgau.social,fr,21
friendica.bachgau.social,gd,7
friendica.bachgau.social,hu,1
friendica.bachgau.social,is,1
friendica.bachgau.social,it,9
friendica.bachgau.social,ja,13
friendica.bachgau.social,nl,6
friendica.bachgau.social,ro,1
friendica.bachgau.social,sv,6
irrsinn.life,de,1
irrsinn.life,en,487
irrsinn.life,fi,1
irrsinn.life,ko,1
mastodon.kosebamse.com,ca,1
mastodon.kosebamse.com,de,4
mastodon.kosebamse.com,en,275
mastodon.kosebamse.com,en-us,2
mastodon.kosebamse.com,es,17
mastodon.kosebamse.com,fr,4
mastodon.kosebamse.com,ja,99
mastodon.kosebamse.com,pl,1
mastodon.kosebamse.com,pt,83
mastodon.kosebamse.com,pt-br,1
mastodon.kosebamse.com,zh,6
s.thurse.de,af,1
s.thurse.de,ca,8
s.thurse.de,de,31
s.thurse.de,en,332
s.thurse.de,en-us,8
s.thurse.de,es,31
s.thurse.de,fr,25
s.thurse.de,it,4
s.thurse.de,ja,18
s.thurse.de,jv,1
s.thurse.de,pl,14
s.thurse.de,pt,11
s.thurse.de,pt-br,1
s.thurse.de,ru,1
s.thurse.de,zh,4
social.ctrlz.es,ca,6
social.ctrlz.es,da,2
social.ctrlz.es,de,3
social.ctrlz.es,en,343
social.ctrlz.es,es,114
social.ctrlz.es,et,1
social.ctrlz.es,fi,2
social.ctrlz.es,fr,3
social.ctrlz.es,gl,4
social.ctrlz.es,ig,1
social.ctrlz.es,ja,1
social.ctrlz.es,nl,1
social.ctrlz.es,pt,2
caffeinated.social,cy,1
caffeinated.social,de,5
caffeinated.social,en,473
caffeinated.social,es,1
caffeinated.social,fr,4
caffeinated.social,nl,1
caffeinated.social,pl,1
troet.cafe,ca,1
troet.cafe,de,50
troet.cafe,en,383
troet.cafe,en-us,1
troet.cafe,es,8
troet.cafe,fr,1
troet.cafe,ja,14
troet.cafe,pt,1
troet.cafe,sv,1
troet.cafe,th,2
troet.cafe,zh,24
toot.wales,ca,1
toot.wales,de,3
toot.wales,el,1
toot.wales,en,397
toot.wales,en-gb,1
toot.wales,en-us,3
toot.wales,es,8
toot.wales,fr,13
toot.wales,he,2
toot.wales,hu,1
toot.wales,it,1
toot.wales,ja,43
toot.wales,nl,1
toot.wales,no,1
toot.wales,ru,2
toot.wales,zh,2
mastodon.se,de,17
mastodon.se,en,431
